Model,Scenario,Region,Unit,Year,Value,Enduse,EnergySource
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2030,3.9142,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2030,1.8242,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2030,0.3836,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2030,0.0,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2030,49.5492,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2040,71.7856,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2040,38.5595,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2040,5.8964,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2040,5.2608,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2040,57.2901,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2040,23.4646,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2040,100.8987,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2040,20.8316,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2040,4.9589,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2040,0.0276,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2040,15.5199,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2040,12.0077,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2040,12.8538,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2040,0.0,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2040,0.3304,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2040,115.6877,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2040,38.9835,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2040,18.3463,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2040,3.0276,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2040,2.0562,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2040,27.5249,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2040,14.7823,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2040,43.0276,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2040,6.5051,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2040,1.8021,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2040,0.0104,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2040,6.6871,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2040,3.3328,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2040,5.4275,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2040,0.0,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2040,0.0964,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2040,42.3002,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2040,7.2696,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2040,6.1914,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2040,0.1659,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2040,0.7905,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2040,8.9415,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2040,2.4853,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2040,10.9373,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2040,2.1989,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2040,0.0527,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2040,0.0037,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2040,3.8948,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2040,5.7048,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2040,1.0219,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2040,0.2305,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2040,0.0243,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2040,18.6249,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2040,6.5798,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2040,3.5565,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2040,0.0055,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2040,0.8165,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2040,4.3304,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2040,1.6487,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2040,7.4407,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2040,0.9128,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2040,0.0865,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2040,0.0056,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2040,0.8785,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2040,0.6226,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2040,0.7513,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2040,0.0,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2040,0.0072,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2040,11.1733,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2040,1.6734,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2040,1.2088,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2040,0.9581,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2040,0.142,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2040,2.0621,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2040,0.1482,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2040,2.7952,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2040,0.5136,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2040,1.3314,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2040,0.0008,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2040,0.3501,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2040,0.1345,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2040,0.4545,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2040,0.0,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2040,0.001,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2040,2.4805,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2040,17.2793,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2040,9.2565,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2040,1.7391,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2040,1.4556,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2040,14.4311,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2040,4.4,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2040,36.6978,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2040,10.7011,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2040,1.6863,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2040,0.0072,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2040,3.7094,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2040,2.2131,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2040,5.1986,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2040,2.1556,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2040,0.2016,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2040,41.1088,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2050,109.5493,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2050,32.0906,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2050,9.413,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2050,12.8902,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2050,54.8803,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2050,17.0733,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2050,146.4852,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2050,15.2152,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2050,9.3775,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2050,0.1125,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2050,12.7243,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2050,5.2324,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2050,23.2092,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2050,0.0,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2050,2.8684,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2050,99.6312,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2050,58.9599,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2050,16.2055,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2050,4.1984,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2050,3.8375,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2050,25.7112,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2050,10.745,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2050,64.3346,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2050,5.0741,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2050,3.6822,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2050,0.021,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2050,4.8648,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2050,1.3892,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2050,9.6128,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2050,0.0,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2050,1.182,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2050,36.8022,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2050,15.7931,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2050,5.6964,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2050,0.4704,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2050,2.4069,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2050,8.8639,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2050,1.9972,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2050,21.7355,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2050,1.8076,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2050,0.1513,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2050,0.0183,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2050,3.3212,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2050,2.5559,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2050,2.8559,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2050,0.6535,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2050,0.3667,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5MAF,EJ/yr,2050,17.5442,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2050,9.4758,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2050,3.0649,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2050,0.0119,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2050,2.3614,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2050,5.5506,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2050,1.0097,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2050,10.9121,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2050,0.8122,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2050,0.2514,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2050,0.0235,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2050,1.1455,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2050,0.2602,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2050,1.6646,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2050,0.0,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2050,0.1656,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5LAM,EJ/yr,2050,10.0444,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2050,2.2277,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2050,0.7564,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2050,2.0006,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2050,0.2881,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2050,1.3796,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2050,0.092,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2050,3.6012,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2050,0.5143,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2050,1.2973,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2050,0.0189,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2050,0.2525,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2050,0.0793,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2050,0.6922,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2050,0.0,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2050,0.0336,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5REF,EJ/yr,2050,1.8322,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2050,23.0927,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2050,6.3676,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2050,2.7317,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2050,3.9962,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2050,13.375,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2050,3.2296,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2050,45.9016,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2050,7.007000000000001,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2050,3.9952,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2050,0.0308,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2050,3.1403,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2050,0.9477,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2050,8.3838,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2050,6.3024,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2050,1.1205,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5OECD90+EU,EJ/yr,2050,33.4082,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2060,143.7534,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2060,28.8947,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2060,14.3657,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2060,18.2086,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2060,44.9119,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2060,11.4484,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2060,179.0827,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2060,11.2449,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2060,15.0731,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2060,0.5377,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2060,9.074,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2060,2.8498,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2060,27.3382,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2060,0.0,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2060,6.7912,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,World,EJ/yr,2060,84.8612,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2060,75.5317,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2060,13.5347,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2060,6.8831,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2060,5.3315,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2060,19.6452,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2060,6.4682,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2060,76.7108,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2060,3.8753,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_400_V3,R5ASIA,EJ/yr,2060,5.7846,Residential and Commercial,Heat
